Order,Family,Genus,Species,Time,Disp.M,Disp.95,Mass,Diet,NDVI,HFI
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.133683395,0.574364994,3740,H,0.708880372,9.220204006
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.227937278,0.467533638,3740,H,0.561409951,12.16830692
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.437550812,0.876450722,3740,H,0.499282659,12.30494888
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.09691932,0.273856476,3740,H,0.673047959,23.81601074
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.204956932,0.572237112,3740,H,0.366045483,11.96354216
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.206654222,0.667104337,3740,H,0.880943843,7.620831123
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.194206529,0.492788562,3740,H,0.138249785,21.61885104
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.250816793,0.501141769,3740,H,0.857089381,35.17324689
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.260849591,0.970410281,3740,H,0.598380979,16.03285091
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.336412601,1.224227314,3740,H,1.079282744,20.34339559
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.346335774,1.455383735,3740,H,0.988343606,17.13544524
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.373854898,1.157055212,3740,H,1.150660929,9.869159815
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.164453984,0.386637803,3740,H,0.859627434,12.25300613
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.413286436,0.721396297,3740,H,1.013267972,12.25283241
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.285642091,1.189468395,3740,H,0.263701825,12.38427851
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.26069862,0.50548502,3740,H,0.29882798,12.28650241
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.292698795,0.608806979,3740,H,0.126744578,12.38124103
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.237960774,0.647755673,3740,H,0.469953995,11.51154433
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.233434078,0.541138321,3740,H,0.635143903,35.14049952
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.406063358,1.00268231,3740,H,0.124017984,12.21780276
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.124461513,0.712898093,3740,H,0.818186741,12.21523278
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.183264497,0.383077213,3740,H,0.536043118,20.57028767
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.204950746,0.461578324,3740,H,0.374848332,23.66355132
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.117814513,0.359638749,3740,H,0.312047763,9.491829511
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.386216456,1.00115963,3740,H,0.881667386,10.18918447
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.183211101,0.361988687,3740,H,0.630737378,20.583178
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.311533069,0.667247112,3740,H,0.2843095,12.26133402
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.165371894,0.375809861,3740,H,0.642461474,23.71820221
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.423417539,0.874780706,3740,H,0.105540942,11.53775593
Lagomorpha,Leporidae,Lepus,Lepus europaeus,128,0.626253248,0.940873904,3740,H,-0.881844778,11.78164445
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.246872374,0.53569106,3740,H,0.34918991,17.51062973
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.222568026,0.503137808,3740,H,0.588837482,30.46146221
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.162630345,0.321667369,3740,H,0.677227037,9.263423756
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.230567957,0.456731455,3740,H,0.510309954,12.27015976
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.490709637,0.766863664,3740,H,0.4733891,12.3832368
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.14440102,0.324784497,3740,H,0.686022496,23.78187839
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.224859347,0.558275435,3740,H,0.292766239,11.733063
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.296400635,0.739231861,3740,H,0.832223536,7.862650896
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.220634739,0.401250521,3740,H,0.227161312,21.83267766
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.197172889,0.699667663,3740,H,0.803505576,35.41249089
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.200346069,0.845001292,3740,H,0.704177724,15.84012416
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.399684429,1.129358909,3740,H,1.087839315,20.42376594
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.575780352,1.312043917,3740,H,1.05702741,17.4525824
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.577718419,0.994405574,3740,H,1.110870407,9.977883337
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.111653194,0.34057042,3740,H,0.994673761,12.25300613
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.399317545,0.696012421,3740,H,0.871872435,12.2530956
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.280911863,0.6776721,3740,H,0.09911843,12.65896617
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.19673085,0.477968489,3740,H,0.384038585,12.1739149
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.324680968,0.452638949,3740,H,0.073388941,12.28744618
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.315336678,0.931513654,3740,H,0.412470444,11.44706721
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.248329944,0.528214542,3740,H,0.650035673,35.3627161
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.336496085,0.81878839,3740,H,0.116982518,12.56128778
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.284617456,0.725794667,3740,H,0.850717743,12.28767697
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.12050502,0.480610425,3740,H,0.628364514,20.52344843
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.303240461,0.49244043,3740,H,0.381532473,24.69931793
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.155754484,0.286065332,3740,H,0.362818567,8.983170662
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.524848575,0.860248134,3740,H,0.787608101,10.01635464
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.210278621,0.336266025,3740,H,0.665654667,20.63321653
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.331688552,0.734570665,3740,H,0.238254068,12.65921667
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.158620527,0.310471314,3740,H,0.632233551,23.59410643
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.416193986,0.933434894,3740,H,0.273567666,11.5683363
Lagomorpha,Leporidae,Lepus,Lepus europaeus,256,0.267105539,0.773382798,3740,H,-0.917144493,11.55587334
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.30829881,1.407836161,3940034,H,0.338929797,6.455206268
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.274060448,1.142779571,3940034,H,0.592422961,6.784454418
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.19637437,0.958802523,3940034,H,0.729051098,7.154230638
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.398945916,2.362144569,3940034,H,0.03621307,5.904793097
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.378622763,1.602991716,3940034,H,0.217704036,5.652053987
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.231996929,1.174300011,3940034,H,0.222290578,6.700583207
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.219140865,1.207907353,3940034,H,0.492232054,5.820971798
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.407255001,2.022144828,3940034,H,-0.094824422,7.366473495
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.225282202,1.286012397,3940034,H,-0.038641353,6.827590616
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.33813698,1.847705791,3940034,H,0.08005413,6.405200513
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.235397389,2.238491497,3940034,H,-0.149142208,5.430436767
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.313758962,1.439281596,3940034,H,0.152133842,6.528745537
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.237599934,1.126610151,3940034,H,0.423404372,6.354436587
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,1,0.267178508,1.93473119,3940034,H,-0.904855356,6.257562332
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.655593832,2.962109841,3940034,H,0.0080594,6.446287358
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.508863629,2.051474335,3940034,H,0.554357739,6.695860449
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.341497965,1.440877985,3940034,H,0.352954856,7.090823159
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.84020499,3.389125429,3940034,H,0.28873967,6.438806234
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.598498201,2.541766216,3940034,H,0.176115326,6.191645578
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.473062355,1.898973766,3940034,H,0.166086241,7.150108295
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.472874163,2.335986007,3940034,H,0.099050384,6.815451601
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.635576534,2.756869705,3940034,H,0.027241535,6.862205123
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.477609209,2.285268598,3940034,H,-0.082351392,7.008852166
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.720458615,3.304789956,3940034,H,0.086911297,6.230475883
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.416431035,3.634040023,3940034,H,-0.072611634,5.53734558
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.587625146,2.499896791,3940034,H,0.177917426,6.515163102
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.524408623,2.525330878,3940034,H,0.011113133,6.798476068
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,2,0.53586275,3.393271363,3940034,H,-0.892025421,6.258999171
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.234807285,5.042081705,3940034,H,-0.037521111,6.421429919
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.015001591,3.616025879,3940034,H,0.328844723,7.025421476
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,0.69395399,2.705085572,3940034,H,0.2830203,6.94364057
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.556412554,6.041602681,3940034,H,0.07140598,6.191907367
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.049763189,3.862925202,3940034,H,0.195719383,6.555536019
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,0.852479083,3.020216355,3940034,H,0.285454461,7.175372619
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.029230697,4.234241935,3940034,H,0.215612727,6.476196495
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.148119393,4.145045546,3940034,H,0.007896928,6.989488139
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,0.929945078,3.88013533,3940034,H,0.085327421,6.788584766
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.191394434,4.87595856,3940034,H,0.285229924,5.90250756
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.046270798,3.924970184,3940034,H,0.08047711,6.890428574
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,0.986269013,4.303961502,3940034,H,0.151910407,7.000244449
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,4,1.019127441,5.736576467,3940034,H,-0.932471235,6.26557012
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,2.283037821,8.005440187,3940034,H,-0.008875646,6.312589557
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.773533539,5.882177194,3940034,H,0.22088282,7.020757295
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.27058256,4.223231769,3940034,H,0.293839083,6.864868804
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,2.630571134,8.94751475,3940034,H,-0.064861835,6.318686474
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.908480933,6.112521448,3940034,H,0.259558004,6.505724526
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.520388485,4.661340465,3940034,H,0.195654628,7.308562279
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.986069174,6.375322724,3940034,H,0.095894409,6.570562527
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,2.231507811,7.490762937,3940034,H,-0.031378312,6.912637422
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.660566479,5.46268232,3940034,H,0.173597654,6.834463112
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.994815504,6.957433116,3940034,H,0.082076171,7.011657463
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.986693466,6.038298843,3940034,H,0.081688736,6.857266047
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.84005804,7.024265185,3940034,H,0.186402532,7.020919902
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,8,1.754507887,9.259979431,3940034,H,-0.934707141,6.284376268
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.678178138,12.48882109,3940034,H,0.023860826,6.243963747
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.797739099,7.726703425,3940034,H,0.260958976,7.066373729
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.036072955,6.444234164,3940034,H,0.316905009,6.863596535
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,4.238984832,12.51688603,3940034,H,-0.024806758,6.30968677
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.849622134,9.296201892,3940034,H,0.274861619,6.486090554
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.230846589,6.715789714,3940034,H,0.221911953,7.320016344
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.25717617,9.176935114,3940034,H,0.133672295,6.560147935
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.441828489,11.89416706,3940034,H,0.001066848,6.904148497
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.552050404,8.176665791,3940034,H,0.208969221,6.902617022
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.056321054,10.80878442,3940034,H,0.108865999,7.02597902
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.069578884,8.721396857,3940034,H,0.12997662,6.836686578
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,3.251200903,10.69864655,3940034,H,0.202414854,7.020679355
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,16,2.802409076,14.64012197,3940034,H,-0.898631102,6.302980122
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,5.312400619,18.84304729,3940034,H,0.069764038,6.248999289
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.199713302,10.82890565,3940034,H,0.279546715,7.078329997
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,3.031844621,8.074381738,3940034,H,0.367735423,6.897374387
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,6.293390185,19.81093171,3940034,H,0.035365466,6.27190949
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.054098464,14.65773781,3940034,H,0.3151327,6.441442752
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,3.215325693,9.740291112,3940034,H,0.274128244,7.318825583
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.466676225,13.14547583,3940034,H,0.180433599,6.563892382
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.663694616,18.49934565,3940034,H,0.042373398,6.785505501
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,3.694425727,12.40975507,3940034,H,0.257283127,6.829118113
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.300252599,16.69634834,3940034,H,0.163560638,6.949375805
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.48355522,15.12237561,3940034,H,0.15543163,6.86436571
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,5.155488708,16.78384859,3940034,H,0.259444189,7.020822121
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,32,4.190650963,23.30787788,3940034,H,-0.821332981,6.372010579
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,6.863488108,29.1690586,3940034,H,0.059699166,6.156036589
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,4.86331854,14.12732245,3940034,H,0.245292689,7.129807186
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,3.78075758,10.61025237,3940034,H,0.312780314,6.695863481
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,8.618153397,27.99949284,3940034,H,0.04597146,6.15169405
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,5.401054495,22.78463155,3940034,H,0.302074931,6.368285731
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,4.367712699,13.34148358,3940034,H,0.277049865,7.402659806
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,5.876280156,17.6117545,3940034,H,0.171069923,6.477049116
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,6.755690113,30.30543415,3940034,H,0.038872604,6.75378256
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,5.341528283,18.9570027,3940034,H,0.242525962,6.84071733
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,6.430479001,28.11379055,3940034,H,0.156338479,6.913819571
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,6.261053115,26.39828638,3940034,H,0.111124413,5.527264705
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,6.621460262,21.99148305,3940034,H,0.145629071,6.840830913
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,8.506039219,24.38050483,3940034,H,0.255581057,7.315047027
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,64,5.820063743,39.68758274,3940034,H,-0.821445324,6.47560548
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,9.016150494,36.52958875,3940034,H,0.046465328,6.115291483
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,6.543821676,17.42242016,3940034,H,0.259663895,6.942270644
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,4.522327762,12.27347799,3940034,H,0.279866692,6.829260722
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,11.23282479,43.31140158,3940034,H,0.043475394,5.795887633
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,7.9327782,28.78943601,3940034,H,0.298327484,6.31282146
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,6.089870361,15.96560168,3940034,H,0.273846072,7.616239031
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,6.432231637,22.98103351,3940034,H,0.16313103,6.478649506
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,9.354962598,32.66337673,3940034,H,0.028327064,6.610488555
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,6.86556964,24.7588869,3940034,H,0.215456611,6.788913434
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,8.13730963,37.90326423,3940034,H,0.158203382,6.800486342
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,15.62758417,45.74615583,3940034,H,0.168109914,5.633022312
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,8.245551395,28.68957587,3940034,H,0.166524185,6.848478446
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,11.51588067,29.52013396,3940034,H,0.241665354,7.33846664
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,128,9.035449169,60.74948995,3940034,H,-0.84116326,6.310550234
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,15.3171276,51.46103706,3940034,H,0.034525969,5.904910259
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,8.167205398,19.850782,3940034,H,0.261321834,6.949293433
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,5.058765856,18.09623302,3940034,H,0.302694741,6.506781138
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,15.52936218,60.27093016,3940034,H,0.045091905,5.414775174
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,10.14349427,31.14950266,3940034,H,0.292502671,6.329479594
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,6.880363903,23.71472435,3940034,H,0.254737728,7.461882519
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,9.2125053,26.90945078,3940034,H,0.150211058,6.551872037
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,11.2359561,53.00250772,3940034,H,0.020785606,6.304393401
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,9.714623574,24.96928848,3940034,H,0.192980153,6.805390916
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,9.780801218,70.74455824,3940034,H,0.16141885,6.834709907
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,14.90263387,57.37179171,3940034,H,0.073281996,5.350939797
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,10.98221629,48.45007727,3940034,H,0.16938251,7.08315877
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,14.00686695,36.0720371,3940034,H,0.204810568,6.844339639
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,256,17.99916143,82.73963849,3940034,H,-0.842322398,6.356811851
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.131509308,0.535232959,3940034,H,0.550956657,3.401298565
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.249565271,0.754307142,3940034,H,0.339865561,4.510300173
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.138410813,0.508786206,3940034,H,0.195280139,5.157214044
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.237602663,0.841726883,3940034,H,0.453031448,5.267757747
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.248887855,0.776116631,3940034,H,0.301790568,1.180283805
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.174819623,0.70773315,3940034,H,-0.273874516,1.323419237
Proboscidea,Elephantidae,Loxodonta,Loxodonta africana cyclotis,1,0.24668228,1.182869806,3940034,H,1.459615197,1
